SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1717 N Bayshore Dr Unit A-1632,Miami,FL,33132,829000,2,2.0,VENETIA CONDO,1382,,1986,4,600,962,Active,,,https://www.redfin.com/FL/Miami/1717-N-Bayshore-Dr-33132/unit-A-1632/home/187785440,MARMLS,A11461809,N,Y,25.791316,-80.1861552
MLS Listing,,Condo/Co-op,227 NE 2nd #2209,Miami,FL,33132,500000,1,1.0,YOTEL PAD MIAMI,597,,2022,6,838,852,Active,,,https://www.redfin.com/FL/Miami/227-NE-2nd-St-33132/unit-2209/home/180253168,MARMLS,A11460862,N,Y,25.7765046,-80.189686
MLS Listing,,Condo/Co-op,227 NE 2nd St #2910,Miami,FL,33132,455000,0,1.0,Yotel,446,,2022,6,1020,612,Active,,,https://www.redfin.com/FL/Miami/227-NE-2nd-St-33132/unit-2910/home/184157837,MARMLS,A11451499,N,Y,25.7765046,-80.189686
MLS Listing,,Condo/Co-op,50 Biscayne Blvd #4502,Miami,FL,33132,1290000,3,2.0,50 Biscayne,1789,,2007,6,721,1487,Active,,,https://www.redfin.com/FL/Miami/50-Biscayne-Blvd-33132/unit-4502/home/43384040,MARMLS,A11459090,N,Y,25.7750019,-80.1879868
MLS Listing,,Condo/Co-op,50 Biscayne Blvd #3309,Miami,FL,33132,399000,0,1.0,50 BISCAYNE CONDO,567,,2007,6,704,,Active,,,https://www.redfin.com/FL/Miami/50-Biscayne-Blvd-33132/unit-3309/home/43391925,MARMLS,A11461044,N,Y,25.7750019,-80.1879868
MLS Listing,,Condo/Co-op,1717 N Bayshore Dr Unit A-2952,Miami,FL,33132,395000,1,1.5,VENETIA CONDO,985,,1986,6,401,723,Active,,,https://www.redfin.com/FL/Miami/1717-N-Bayshore-Dr-33132/unit-A-2952/home/43423656,MARMLS,A11461111,N,Y,25.791316,-80.1861552
MLS Listing,,Condo/Co-op,1900 N Bayshore Dr #2104,Miami,FL,33132,760000,2,2.0,QUANTUM ON THE BAY CONDO,1239,,2007,6,613,2418,Active,,,https://www.redfin.com/FL/Miami/1900-N-Bayshore-Dr-33132/unit-2104/home/43395097,MARMLS,A11460977,N,Y,25.7950425,-80.1871288
MLS Listing,,Condo/Co-op,1100 Biscayne Blvd #5601,Miami,FL,33132,1749500,3,2.5,MARQUIS CONDO,2106,,2009,7,831,2441,Active,,,https://www.redfin.com/FL/Miami/1100-Biscayne-Blvd-33132/unit-5601/home/42676362,MARMLS,A11460330,N,Y,25.7851774,-80.1900783
MLS Listing,,Condo/Co-op,1444 Biscayne Blvd Ph -5202,Miami,FL,33132,6300900,4,4.5,Casa Bella Residences,,,2026,7,,3644,Active,,,https://www.redfin.com/FL/Miami/1444-Biscayne-Blvd-33132/unit-5202/home/185259108,MARMLS,A11460659,N,Y,25.7891189,-80.1895117
MLS Listing,,Condo/Co-op,133 NE 2nd Ave #1810,Miami,FL,33132,375000,1,1.0,THE LOFT DOWNTOWN II COND,620,,2007,8,605,520,Active,,,https://www.redfin.com/FL/Miami/133-NE-2nd-Ave-33132/unit-1810/home/43391191,MARMLS,A11459629,N,Y,25.7759537,-80.1901927
MLS Listing,,Condo/Co-op,1800 N Bayshore Dr #3011,Miami,FL,33132,575000,1,1.5,1800 CLUB CONDO,1095,,2007,8,525,637,Active,,,https://www.redfin.com/FL/Miami/1800-N-Bayshore-Dr-33132/unit-3011/home/43391691,MARMLS,A11459290,N,Y,25.7939098,-80.1866113
MLS Listing,,Condo/Co-op,398 NE 5th St #1514,Miami,FL,33132,999900,1,2.0,Elser Hotel,665,,2022,8,1504,222,Active,,,https://www.redfin.com/FL/Miami/398-NE-5th-St-33132/unit-1514/home/185391241,MARMLS,A11460007,N,Y,25.7788802,-80.1890556
MLS Listing,,Condo/Co-op,244 Biscayne Blvd #2808,Miami,FL,33132,629000,2,2.0,VIZCAYNE NORTH CONDO,1203,,2008,9,523,1232,Active,,,https://www.redfin.com/FL/Miami/244-Biscayne-Blvd-33132/unit-2808/home/42676385,MARMLS,A11459255,N,Y,25.776438,-80.189609
MLS Listing,,Condo/Co-op,888 Biscayne Blvd #5704,Miami,FL,33132,2200000,3,3.5,MARINABLUE CONDO,2703,,2008,9,814,2203,Active,,,https://www.redfin.com/FL/Miami/888-Biscayne-Blvd-33132/unit-5704/home/43392564,MARMLS,A11459197,N,Y,25.7821519,-80.1901732
MLS Listing,,Condo/Co-op,1750 N Bayshore Dr #3107,Miami,FL,33132,326999,0,1.0,OPERA TOWER CONDO,508,,2007,9,644,567,Active,,,https://www.redfin.com/FL/Miami/1750-N-Bayshore-Dr-33132/unit-3107/home/43398955,MARMLS,A11458272,N,Y,25.7925085,-80.1871286
MLS Listing,,Condo/Co-op,50 Biscayne Blvd #4801,Miami,FL,33132,789500,2,2.0,50 BISCAYNE CONDO,1256,,2007,10,629,1021,Active,,,https://www.redfin.com/FL/Miami/50-Biscayne-Blvd-33132/unit-4801/home/43390059,MARMLS,A11456221,N,Y,25.7750019,-80.1879868
MLS Listing,,Condo/Co-op,1749 NE Miami Ct Unit 405 & 404,Miami,FL,33132,1350000,1,2.0,PARC LOFTS CONDO,1267,,2005,10,1066,1444,Active,,,https://www.redfin.com/FL/Miami/1749-NE-Miami-Ct-33132/unit-404/home/43435113,MARMLS,A11458198,N,Y,25.7921352,-80.1935218
MLS Listing,,Condo/Co-op,50 Biscayne Blvd #3901,Miami,FL,33132,810000,2,2.0,50 BISCAYNE CONDO,1256,,2007,11,645,1021,Active,,,https://www.redfin.com/FL/Miami/50-Biscayne-Blvd-33132/unit-3901/home/43384566,MARMLS,A11415800,N,Y,25.7750019,-80.1879868
MLS Listing,,Condo/Co-op,,Miami,FL,33132,524000,2,2.0,,940,,2008,11,557,900,Active,,,https://www.redfin.com/FL/Miami/Undisclosed-address-33132/home/43397861,MARMLS,A11458109,N,Y,25.7762976,-80.1894915
MLS Listing,,Condo/Co-op,1750 N Bayshore Dr #1212,Miami,FL,33132,360000,0,1.0,OPERA TOWER CONDO,503,,2007,12,716,561,Active,,,https://www.redfin.com/FL/Miami/1750-N-Bayshore-Dr-33132/unit-1212/home/43469583,MARMLS,A11457935,N,Y,25.7925085,-80.1871286
MLS Listing,,Condo/Co-op,1600 NE 1st Ave #2520,Miami,FL,33132,640000,2,2.0,CANVAS CONDO,1009,,2018,12,634,996,Active,,,https://www.redfin.com/FL/Miami/1600-NE-1st-Ave-33132/unit-2520/home/168005877,MARMLS,A11457867,N,Y,25.7911361,-80.192716
MLS Listing,,Condo/Co-op,888 Biscayne Blvd #3201,Miami,FL,33132,825000,2,2.0,MARINABLUE CONDO,1315,,2008,12,627,1012,Active,,,https://www.redfin.com/FL/Miami/888-Biscayne-Blvd-33132/unit-3201/home/43469985,MARMLS,A11457857,N,Y,25.7821519,-80.1901732
MLS Listing,,Condo/Co-op,851 NE 1st Ave #302,Miami,FL,33132,490000,0,1.0,Paramount Miami Worldcenter Condo,666,,2019,13,736,777,Active,,,https://www.redfin.com/FL/Miami/851-NE-1st-Ave-33132/unit-302/home/171960136,Beaches MLS,RX-10921862,N,Y,25.7825607,-80.1919549
MLS Listing,,Condo/Co-op,244 Biscayne Blvd #3202,Miami,FL,33132,775000,2,2.0,VIZCAYNE NORTH CONDO,1203,,2008,13,644,1233,Active,,,https://www.redfin.com/FL/Miami/244-Biscayne-Blvd-33132/unit-3202/home/43404524,MARMLS,A11457712,N,Y,25.776438,-80.189609
MLS Listing,,Condo/Co-op,851 NE 1st Ave #2301,Miami,FL,33132,1595000,3,4.0,PARAMOUNT MIAMI WORLDCENT,2204,,2019,13,724,2566,Active,,,https://www.redfin.com/FL/Miami/851-NE-1st-Ave-33132/unit-2301/home/171960207,MARMLS,A11457691,N,Y,25.7825607,-80.1919549
MLS Listing,,Condo/Co-op,253 NE 2nd St #1704,Miami,FL,33132,425000,1,1.0,VIZCAYNE SOUTH CONDO,806,,2008,13,527,800,Active,,,https://www.redfin.com/FL/Miami/253-NE-2nd-St-33132/unit-1704/home/43416432,MARMLS,A11455912,N,Y,25.7762976,-80.1894915
MLS Listing,,Condo/Co-op,488 NE 18th St #517,Miami,FL,33132,815000,2,2.5,ARIA ON THE BAY CONDO,1441,,2018,13,566,,Active,,,https://www.redfin.com/FL/Miami/488-NE-18th-St-33132/unit-517/home/110133445,MARMLS,A11457558,N,Y,25.7935082,-80.1866881
MLS Listing,,Condo/Co-op,1600 NE 1st Ave #1810,Miami,FL,33132,630000,2,2.0,CANVAS CONDO,1055,,2018,14,597,1019,Active,,,https://www.redfin.com/FL/Miami/1600-NE-1st-Ave-33132/unit-1810/home/168005468,MARMLS,A11456997,N,Y,25.7911361,-80.192716
MLS Listing,,Condo/Co-op,1750 N Bayshore Dr #5109,Miami,FL,33132,435000,1,1.0,OPERA TOWER CONDO,825,,2008,14,527,920,Active,,,https://www.redfin.com/FL/Miami/1750-N-Bayshore-Dr-33132/unit-5109/home/43443536,MARMLS,A11456939,N,Y,25.7925085,-80.1871286
MLS Listing,,Condo/Co-op,851 NE 1st Ave #4106,Miami,FL,33132,885000,1,2.0,PARAMOUNT MIAMI WORLDCENT,1173,,2019,14,754,1400,Active,,,https://www.redfin.com/FL/Miami/851-NE-1st-Ave-33132/unit-4106/home/171960428,MARMLS,A11456677,N,Y,25.7825607,-80.1919549
MLS Listing,,Condo/Co-op,888 Biscayne Blvd #1809,Miami,FL,33132,890000,2,2.5,MARINABLUE CONDO,1323,,2008,14,673,1081,Active,,,https://www.redfin.com/FL/Miami/888-Biscayne-Blvd-33132/unit-1809/home/43407430,MARMLS,A11456553,N,Y,25.7821519,-80.1901732
MLS Listing,,Condo/Co-op,244 Biscayne Blvd #648,Miami,FL,33132,424900,1,1.5,Vizcayne,978,,2008,14,434,1032,Active,,,https://www.redfin.com/FL/Miami/244-Biscayne-Blvd-33132/unit-648/home/43397381,Beaches MLS,F10401088,N,Y,25.776438,-80.189609
MLS Listing,,Condo/Co-op,398 NE 5th St #3815,Miami,FL,33132,950000,1,1.0,The Elser,560,,2022,15,1696,639,Active,,,https://www.redfin.com/FL/Miami/398-NE-5th-St-33132/unit-3815/home/185391292,MARMLS,A11456237,N,Y,25.7788802,-80.1890556
MLS Listing,,Condo/Co-op,1800 N Bayshore Dr #3112,Miami,FL,33132,659000,2,2.0,1800 CLUB CONDO,1051,,2007,15,627,799,Active,,,https://www.redfin.com/FL/Miami/1800-N-Bayshore-Dr-33132/unit-3112/home/43390687,MARMLS,A11456100,N,Y,25.7939098,-80.1866113
MLS Listing,,Condo/Co-op,851 NE 1st Ave #4008,Miami,FL,33132,1199000,2,3.0,PARAMOUNT MIAMI WORLDCENT,1498,,2019,16,800,1600,Active,,,https://www.redfin.com/FL/Miami/851-NE-1st-Ave-33132/unit-4008/home/171960510,MARMLS,A11453682,N,Y,25.7825607,-80.1919549
MLS Listing,,Single Family Residential,398 NE 5th St #1612,Miami,FL,33132,669000,0,1.0,Elser,341,,2022,16,1962,988,Active,,,https://www.redfin.com/FL/Miami/398-NE-5th-St-33132/unit-1612/home/185391178,MARMLS,A11455725,N,Y,25.7788802,-80.1890556
MLS Listing,,Condo/Co-op,227 NE 2nd St #2902,Miami,FL,33132,585000,1,1.0,227 NE 2ND STREET CONDO,599,,2022,17,977,822,Active,,,https://www.redfin.com/FL/Miami/227-NE-2nd-St-33132/unit-2902/home/184157745,MARMLS,A11454507,N,Y,25.7765046,-80.189686
MLS Listing,,Condo/Co-op,1900 N Bayshore Dr #3610,Miami,FL,33132,460000,1,1.0,QUANTUM ON THE BAY CONDO,794,,2007,18,579,650,Active,,,https://www.redfin.com/FL/Miami/1900-N-Bayshore-Dr-33132/unit-3610/home/43395225,MARMLS,A11454179,N,Y,25.7950425,-80.1871288
MLS Listing,,Condo/Co-op,244 Biscayne Blvd #651,Miami,FL,33132,425000,1,1.5,VIZCAYNE NORTH CONDO,978,,2008,19,435,1094,Active,,,https://www.redfin.com/FL/Miami/244-Biscayne-Blvd-33132/unit-651/home/43397312,MARMLS,A11454050,N,Y,25.776438,-80.189609
MLS Listing,,Condo/Co-op,1900 N Bayshore Dr #3905,Miami,FL,33132,365000,0,1.0,QUANTUM ON THE BAY CONDO,594,,2008,19,614,588,Active,,,https://www.redfin.com/FL/Miami/1900-N-Bayshore-Dr-33132/unit-3905/home/43403640,MARMLS,A11452768,N,Y,25.7950425,-80.1871288
MLS Listing,,Condo/Co-op,1750 N Bayshore Dr #1915,Miami,FL,33132,499000,2,2.0,OPERA TOWER CONDO,1048,,2007,20,476,1169,Active,,,https://www.redfin.com/FL/Miami/1750-N-Bayshore-Dr-33132/unit-1915/home/43400885,MARMLS,A11453094,N,Y,25.7925085,-80.1871286
MLS Listing,,Condo/Co-op,1900 N Bayshore Dr #3819,Miami,FL,33132,479999,1,1.5,QUANTUM ON THE BAY CONDO,799,,2008,20,601,709,Active,,,https://www.redfin.com/FL/Miami/1900-N-Bayshore-Dr-33132/unit-3819/home/43471520,MARMLS,A11453425,N,Y,25.7950425,-80.1871288
MLS Listing,,Condo/Co-op,133 NE 2nd Ave #3106,Miami,FL,33132,509998,2,2.0,THE LOFT DOWNTOWN II COND,1010,,2007,20,505,822,Active,,,https://www.redfin.com/FL/Miami/133-NE-2nd-Ave-33132/unit-3106/home/43471228,MARMLS,A11453695,N,Y,25.7759537,-80.1901927
MLS Listing,,Condo/Co-op,227 NE 2nd St #2113,Miami,FL,33132,420000,0,1.0,YOTELPAD,420,,2022,20,1000,576,Active,,,https://www.redfin.com/FL/Miami/227-NE-2nd-St-33132/unit-2113/home/184157868,MARMLS,A11453451,N,Y,25.7765046,-80.189686
MLS Listing,,Condo/Co-op,133 NE 2nd Ave #1808,Miami,FL,33132,425000,1,1.0,THE LOFT DOWNTOWN II COND,903,,2007,21,471,739,Active,,,https://www.redfin.com/FL/Miami/133-NE-2nd-Ave-33132/unit-1808/home/43374730,MARMLS,A11453211,N,Y,25.7759537,-80.1901927
MLS Listing,,Condo/Co-op,133 NE 2nd Ave #2008,Miami,FL,33132,425000,1,1.0,THE LOFT DOWNTOWN II COND,903,,2007,21,471,739,Active,,,https://www.redfin.com/FL/Miami/133-NE-2nd-Ave-33132/unit-2008/home/43390766,MARMLS,A11453159,N,Y,25.7759537,-80.1901927
MLS Listing,,Condo/Co-op,1600 NE 1st Ave #2120,Miami,FL,33132,640000,2,2.0,CANVAS CONDO,1009,,2018,21,634,983,Active,,,https://www.redfin.com/FL/Miami/1600-NE-1st-Ave-33132/unit-2120/home/168005870,MARMLS,A11447980,N,Y,25.7911361,-80.192716
MLS Listing,,Condo/Co-op,398 NE 5th St #1417,Miami,FL,33132,1387000,3,3.0,87,1040,,2022,22,1334,1040,Active,,,https://www.redfin.com/FL/Miami/398-NE-5th-St-33132/unit-1417/home/184710397,MARMLS,A11452652,N,Y,25.7788802,-80.1890556
MLS Listing,,Condo/Co-op,888 Biscayne Blvd #4006,Miami,FL,33132,640000,1,1.5,MARINABLUE CONDO,948,,2008,22,675,775,Active,,,https://www.redfin.com/FL/Miami/888-Biscayne-Blvd-33132/unit-4006/home/43405932,MARMLS,A11449342,N,Y,25.7821519,-80.1901732
MLS Listing,,Condo/Co-op,398 NE 5th St #1614,Miami,FL,33132,998500,1,2.0,78,665,,2022,22,1502,665,Active,,,https://www.redfin.com/FL/Miami/398-NE-5th-St-33132/unit-1614/home/184710658,MARMLS,A11452466,N,Y,25.7788802,-80.1890556
MLS Listing,,Condo/Co-op,1750 N Bayshore Dr #5212,Miami,FL,33132,540000,1,1.0,OPERA TOWER CONDO,791,,2008,22,683,894,Active,,,https://www.redfin.com/FL/Miami/1750-N-Bayshore-Dr-33132/unit-5212/home/43384348,MARMLS,A11451331,N,Y,25.7925085,-80.1871286
MLS Listing,,Condo/Co-op,1040 Biscayne Blvd #3307,Miami,FL,33132,829000,2,2.0,TEN MUSEUM PK RESIDENTIAL,1123,,2007,22,738,1481,Active,,,https://www.redfin.com/FL/Miami/1040-Biscayne-Blvd-33132/unit-3307/home/43392739,MARMLS,A11451322,N,Y,25.7845605,-80.190427
MLS Listing,,Condo/Co-op,244 Biscayne Blvd #3407,Miami,FL,33132,425000,0,1.0,VIZCAYNE NORTH CONDO,632,,2008,23,672,649,Active,,,https://www.redfin.com/FL/Miami/244-Biscayne-Blvd-33132/unit-3407/home/43413475,MARMLS,A11448912,N,Y,25.776438,-80.189609
MLS Listing,,Condo/Co-op,488 NE 18th St #4304,Miami,FL,33132,589999,1,1.5,ARIA ON THE BAY CONDO,745,,2018,23,792,645,Active,,,https://www.redfin.com/FL/Miami/488-NE-18th-St-33132/unit-4304/home/110130968,MARMLS,A11450726,N,Y,25.7935082,-80.1866881
MLS Listing,,Condo/Co-op,851 NE 1st Ave #4405,Miami,FL,33132,1000000,1,2.0,Paramount Miami Worldcenter Condo,1254,,2019,23,797,1460,Active,,,https://www.redfin.com/FL/Miami/851-NE-1st-Ave-33132/unit-4405/home/171960386,Beaches MLS,RX-10918892,N,Y,25.7825607,-80.1919549
MLS Listing,,Condo/Co-op,227 NE 2nd St #2500,Miami,FL,33132,543500,1,1.0,YOTELPAD,597,,2022,23,910,820,Active,,,https://www.redfin.com/FL/Miami/227-NE-2nd-St-33132/unit-2500/home/184157718,MARMLS,A11448648,N,Y,25.7765046,-80.189686
MLS Listing,,Condo/Co-op,1100 Biscayne Blvd #5104,Miami,FL,33132,1499999,2,2.5,MARQUIS CONDO,1477,,2009,23,1016,1704,Active,,,https://www.redfin.com/FL/Miami/1100-Biscayne-Blvd-33132/unit-5104/home/43450448,MARMLS,A11449590,N,Y,25.7851774,-80.1900783
MLS Listing,,Condo/Co-op,1900 N Bayshore Dr #2907,Miami,FL,33132,429900,1,1.5,QUANTUM ON THE BAY CONDO,780,,2007,24,551,626,Active,,,https://www.redfin.com/FL/Miami/1900-N-Bayshore-Dr-33132/unit-2907/home/43403185,MARMLS,A11451179,N,Y,25.7950425,-80.1871288
MLS Listing,,Condo/Co-op,1750 N Bayshore Dr #4003,Miami,FL,33132,420000,1,1.0,OPERA TOWER CONDO,791,,2008,24,531,833,Active,,,https://www.redfin.com/FL/Miami/1750-N-Bayshore-Dr-33132/unit-4003/home/43435620,MARMLS,A11449496,N,Y,25.7925085,-80.1871286
MLS Listing,,Condo/Co-op,234 NE 3rd St #1804,Miami,FL,33132,359000,1,1.0,The Loft Downtown Condo,784,,2005,24,458,702,Active,,,https://www.redfin.com/FL/Miami/234-NE-3rd-St-33132/unit-1804/home/43337626,Beaches MLS,RX-10918682,N,Y,25.776895,-80.1897078
MLS Listing,,Condo/Co-op,1600 NE 1st Ave #1817,Miami,FL,33132,435000,1,1.0,CANVAS CONDO,752,,2018,27,578,850,Active,,,https://www.redfin.com/FL/Miami/1600-NE-1st-Ave-33132/unit-1817/home/168005669,MARMLS,A11449875,N,Y,25.7911361,-80.192716
MLS Listing,,Condo/Co-op,253 NE 2nd #3208,Miami,FL,33132,630000,2,2.0,Vizcayne South,,,2008,27,,1079,Active,,,https://www.redfin.com/FL/Miami/253-NE-2nd-St-33132/unit-3208/home/43418314,Beaches MLS,F10399209,N,Y,25.7762976,-80.1894915
MLS Listing,,Condo/Co-op,398 NE 5th St #4313,Miami,FL,33132,740000,0,1.0,The Elser,357,,2022,27,2073,404,Active,,,https://www.redfin.com/FL/Miami/398-NE-5th-St-33132/unit-4313/home/185391236,MARMLS,A11449435,N,Y,25.7788802,-80.1890556
