SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,325 S Biscayne Blvd #2415,Miami,FL,33131,697000,2,2.0,ONE MIAMI WEST CONDO,1145,,2005,1,609,1050,Active,,,https://www.redfin.com/FL/Miami/325-S-Biscayne-Blvd-33131/unit-2415/home/43344404,MARMLS,A11462339,N,Y,25.7717055,-80.1863732
MLS Listing,,Condo/Co-op,701 Brickell Key Blvd #404,Miami,FL,33131,759900,2,2.5,Courvoisier Courts Condo,1230,,1997,1,618,1266,Active,,,https://www.redfin.com/FL/Miami/701-Brickell-Key-Blvd-33131/unit-404/home/43344973,Beaches MLS,RX-10924566,N,Y,25.7679481,-80.1860491
MLS Listing,,Condo/Co-op,1060 Brickell Ave #2601,Miami,FL,33131,949000,2,2.5,1060 BRICKELL CONDO,1368,,2008,2,694,1320,Active,,,https://www.redfin.com/FL/Miami/1060-Brickell-Ave-33131/unit-2601/home/42676603,MARMLS,A11461575,N,Y,25.7631375,-80.1917891
MLS Listing,,Condo/Co-op,1010 Brickell Ave #2505,Miami,FL,33131,1675000,3,3.0,1010 BRICKELL CONDO,1778,,2017,2,942,1920,Active,,,https://www.redfin.com/FL/Miami/1010-Brickell-Ave-33131/unit-2505/home/79135298,MARMLS,A11462720,N,Y,25.764055,-80.1923013
MLS Listing,,Condo/Co-op,185 SE 14th Ter #2112,Miami,FL,33131,359900,1,1.0,FORTUNE HOUSE CONDO,640,,1998,2,562,850,Active,,,https://www.redfin.com/FL/Miami/185-SE-14th-Ter-33131/unit-2112/home/42762683,MARMLS,A11462201,N,Y,25.7593856,-80.1909065
MLS Listing,,Condo/Co-op,1200 Brickell Bay Dr #1616,Miami,FL,33131,445000,0,1.0,THE CLUB AT BRICKELL BAY,425,,2004,2,1047,400,Active,,,https://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-1616/home/43310356,MARMLS,A11462771,N,Y,25.7617694,-80.1899214
MLS Listing,,Condo/Co-op,218 SE 14th St #1904,Miami,FL,33131,575000,1,1.0,THE EMERALD AT BRICKELL C,820,,2006,3,701,777,Active,,,https://www.redfin.com/FL/Miami/218-SE-14th-St-33131/unit-1904/home/43366695,MARMLS,A11462463,N,Y,25.759683,-80.1902309
MLS Listing,,Condo/Co-op,1331 Brickell Bay Dr #3603,Miami,FL,33131,2100000,2,3.0,JADE RESIDENCES AT BRICKE,1730,,2004,3,1214,4402,Active,,,https://www.redfin.com/FL/Miami/1331-Brickell-Bay-Dr-33131/unit-3603/home/43300725,MARMLS,A11462355,N,Y,25.7599996,-80.1891629
MLS Listing,,Condo/Co-op,475 Brickell Ave #5307,Miami,FL,33131,1000000,1,1.0,ICONBRICKELL CONDO NO 1,1120,,2008,3,893,1321,Active,,,https://www.redfin.com/FL/Miami/475-Brickell-Ave-33131/unit-5307/home/43459603,MARMLS,A11462097,N,Y,25.7690722,-80.188606
MLS Listing,,Condo/Co-op,1200 Brickell Bay Dr #1702,Miami,FL,33131,905000,3,2.0,THE CLUB AT BRICKELL BAY,1232,,2004,3,735,939,Active,,,https://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-1702/home/43303644,MARMLS,A11462048,N,Y,25.7617694,-80.1899214
MLS Listing,,Condo/Co-op,900 Brickell Key Blvd #2003,Miami,FL,33131,3500000,4,5.5,ASIA CONDO,3813,,2008,3,918,4717,Active,,,https://www.redfin.com/FL/Miami/900-Brickell-Key-Blvd-33131/unit-2003/home/43421805,MARMLS,A11461393,N,Y,25.7683792,-80.1857158
MLS Listing,,Condo/Co-op,1010 Brickell Ave #2909,Miami,FL,33131,800000,2,2.0,1010 BRICKELL CONDO,1028,,2017,3,778,,Active,,,https://www.redfin.com/FL/Miami/1010-Brickell-Ave-33131/unit-2909/home/79132834,MARMLS,A11461823,N,Y,25.764055,-80.1923013
MLS Listing,,Condo/Co-op,31 SE 6th St #2407,Miami,FL,33131,599000,2,2.0,MY BRICKELL CONDO,1086,,2014,5,552,1310,Active,,,https://www.redfin.com/FL/Miami/31-SE-6th-St-33131/unit-2407/home/79134502,MARMLS,A11461638,N,Y,25.7686062,-80.1918903
MLS Listing,,Condo/Co-op,540 Brickell Key Dr #1103,Miami,FL,33131,425000,1,1.5,BRICKELL KEY II CONDO,600,,1991,6,708,762,Active,,,https://www.redfin.com/FL/Miami/540-Brickell-Key-Dr-33131/unit-1103/home/42760031,MARMLS,A11457870,N,Y,25.7680028,-80.1837141
MLS Listing,,Condo/Co-op,540 Brickell Key Dr #1111,Miami,FL,33131,629000,2,2.0,BRICKELL KEY II CONDO,950,,1991,6,662,1240,Active,,,https://www.redfin.com/FL/Miami/540-Brickell-Key-Dr-33131/unit-1111/home/42769252,MARMLS,A11461062,N,Y,25.7680028,-80.1837141
MLS Listing,,Condo/Co-op,31 SE 6th St #1005,Miami,FL,33131,370000,0,1.0,MYBRICKELL CONDO,545,,2014,6,679,858,Active,,,https://www.redfin.com/FL/Miami/31-SE-6th-St-33131/unit-1005/home/79134454,MARMLS,A11461379,N,Y,25.7686062,-80.1918903
MLS Listing,,Condo/Co-op,31 SE 6th St #1706,Miami,FL,33131,410000,1,1.5,MYBRICKELL CONDO,710,,2014,6,577,857,Active,,,https://www.redfin.com/FL/Miami/31-SE-6th-St-33131/unit-1706/home/79134480,MARMLS,A11461368,N,Y,25.7686062,-80.1918903
MLS Listing,,Condo/Co-op,1425 Brickell Ave Ph 4BCD,Miami,FL,33131,22900000,2,3.5,MILLENNIUM TOWER RESIDENC,2139,,2006,6,10706,7473,Active,,,https://www.redfin.com/FL/Miami/1425-Brickell-Ave-33131/unit-4BCD/home/79869870,MARMLS,A11456461,N,Y,25.759088,-80.1918167
MLS Listing,,Condo/Co-op,808 Brickell Key Dr #1903,Miami,FL,33131,739000,1,1.5,TWO TEQUESTA POINT CONDO,954,,1998,6,775,741,Active,,,https://www.redfin.com/FL/Miami/808-Brickell-Key-Dr-33131/unit-1903/home/42767939,MARMLS,A11460728,N,Y,25.7686962,-80.1832047
MLS Listing,,Condo/Co-op,1331 Brickell Bay Dr #2602,Miami,FL,33131,1395000,2,2.0,Jade Residences At Bricke,1529,,2004,7,912,1945,Active,,,https://www.redfin.com/FL/Miami/1331-Brickell-Bay-Dr-33131/unit-2602/home/43313731,Beaches MLS,F10402311,N,Y,25.7599996,-80.1891629
MLS Listing,,Condo/Co-op,31 SE 6th St #2601,Miami,FL,33131,800000,3,2.0,MYBRICKELL CONDO,1116,,2014,7,717,1346,Active,,,https://www.redfin.com/FL/Miami/31-SE-6th-St-33131/unit-2601/home/55152844,MARMLS,A11460799,N,Y,25.7686062,-80.1918903
MLS Listing,,Condo/Co-op,1000 Brickell Plz #4210,Miami,FL,33131,1995000,3,3.5,BRICKELL FLATIRON CONDO,1692,,2019,7,1179,1416,Active,,,https://www.redfin.com/FL/Miami/1000-Brickell-Plz-33131/unit-4210/home/79135795,MARMLS,A11441185,N,Y,25.7642644,-80.192725
MLS Listing,,Condo/Co-op,,Miami,FL,33131,1250000,2,2.0,,1347,,2009,7,928,1350,Active,,,https://www.redfin.com/FL/Miami/Undisclosed-address-33131/home/43417442,MARMLS,A11460709,N,Y,25.7686625,-80.188727
MLS Listing,,Condo/Co-op,300 S Biscayne Blvd #3306,Miami,FL,33139,670000,2,2.0,Metropolitan Miami,1005,,2008,7,667,2182,Active,,,https://www.redfin.com/FL/Miami/300-S-Biscayne-Blvd-33131/unit-3306/home/187158463,MARMLS,A11460593,N,Y,25.7714332,-80.187516
MLS Listing,,Condo/Co-op,701 Brickell Key Blvd #2010,Miami,FL,33131,725000,2,2.5,COURVOISIER COURTS CONDO,1257,,1997,8,577,1300,Active,,,https://www.redfin.com/FL/Miami/701-Brickell-Key-Blvd-33131/unit-2010/home/43343545,MARMLS,A11460161,N,Y,25.7679481,-80.1860491
MLS Listing,,Condo/Co-op,520 Brickell Key Dr Unit A1003,Miami,FL,33131,825000,2,2.0,BRICKELL KEY ONE CONDO,1214,,1982,8,680,1326,Active,,,https://www.redfin.com/FL/Miami/520-Brickell-Key-Dr-33131/unit-A1003/home/42771011,MARMLS,A11458186,N,Y,25.7671903,-80.1849333
MLS Listing,,Condo/Co-op,540 Brickell Key Dr #922,Miami,FL,33131,489000,1,1.5,BRICKELL KEY II CONDO,753,,1991,8,649,1392,Active,,,https://www.redfin.com/FL/Miami/540-Brickell-Key-Dr-33131/unit-922/home/42770187,MARMLS,A11457395,N,Y,25.7680028,-80.1837141
MLS Listing,,Condo/Co-op,218 SE 14th St Unit TS202,Miami,FL,33131,985000,3,3.5,THE EMERALD AT BRICKELL,1932,,2006,8,510,1843,Active,,,https://www.redfin.com/FL/Miami/218-SE-14th-St-33131/unit-TS202/home/43354152,MARMLS,A11459575,N,Y,25.759683,-80.1902309
MLS Listing,,Condo/Co-op,1331 Brickell Bay Dr #2802,Miami,FL,33131,1400000,2,2.0,JADE RESIDENCES AT BRICKE,1529,,2004,8,916,3890,Active,,,https://www.redfin.com/FL/Miami/1331-Brickell-Bay-Dr-33131/unit-2802/home/43305741,MARMLS,A11459631,N,Y,25.7599996,-80.1891629
MLS Listing,,Condo/Co-op,475 Brickell Ave #808,Miami,FL,33131,475000,0,1.0,ICONBRICKELL CONDO NO 1,598,,2008,9,794,745,Active,,,https://www.redfin.com/FL/Miami/475-Brickell-Ave-33131/unit-808/home/42677746,MARMLS,A11459475,N,Y,25.7690722,-80.188606
MLS Listing,,Condo/Co-op,200 Biscayne Boulevard Way #5201,Miami,FL,33131,2199999,3,3.5,EPIC WEST CONDO,2457,,2008,9,895,3482,Active,,,https://www.redfin.com/FL/Miami/200-Biscayne-Boulevard-Way-33131/unit-5201/home/43409756,MARMLS,A11459273,N,Y,25.7704305,-80.1891629
MLS Listing,,Condo/Co-op,495 Brickell Ave #2608,Miami,FL,33131,604275,1,1.0,ICON BRICKELL NO TWO,732,,2009,9,826,641,Active,,,https://www.redfin.com/FL/Miami/495-Brickell-Ave-33131/unit-2608/home/43416657,MARMLS,A11458855,N,Y,25.7683524,-80.1886719
MLS Listing,,Condo/Co-op,1300 Brickell Bay Dr #1105,Miami,FL,33131,450000,0,1.0,BRICKELLHOUSE CONDO,375,,2014,9,1200,363,Active,,,https://www.redfin.com/FL/Miami/1300-Brickell-Bay-Dr-33131/unit-1105/home/55273237,MARMLS,A11458787,N,Y,25.760372,-80.190197
MLS Listing,,Condo/Co-op,465 Brickell Ave #3501,Miami,FL,33131,1700000,3,2.5,ICON BRICKELL CONDO 1,2044,,2008,9,832,2085,Active,,,https://www.redfin.com/FL/Miami/465-Brickell-Ave-33131/unit-3501/home/43418082,MARMLS,A11458404,N,Y,25.7688518,-80.1885381
MLS Listing,,Condo/Co-op,1300 Brickell Bay Dr #604,Miami,FL,33131,619999,1,1.0,BRICKELLHOUSE CONDO,696,,2014,10,891,673,Active,,,https://www.redfin.com/FL/Miami/1300-Brickell-Bay-Dr-33131/unit-604/home/55273224,MARMLS,A11447799,N,Y,25.760372,-80.190197
MLS Listing,,Condo/Co-op,185 SE 14th Ter #1105,Miami,FL,33131,537000,2,2.0,FORTUNE HOUSE CONDO,930,,1998,10,577,1105,Active,,,https://www.redfin.com/FL/Miami/185-SE-14th-Ter-33131/unit-1105/home/43464154,MARMLS,A11458554,N,Y,25.7593856,-80.1909065
MLS Listing,,Condo/Co-op,41 SE 5th St #2010,Miami,FL,33131,810000,2,2.0,BRICKELL ON THE RIVER S T,1441,,2006,10,562,972,Active,,,https://www.redfin.com/FL/Miami/41-SE-5th-St-33131/unit-2010/home/43398893,MARMLS,A11458468,N,Y,25.7690616,-80.1918153
MLS Listing,,Condo/Co-op,41 SE 5th St #908,Miami,FL,33131,710000,2,2.0,BRICKELL ON THE RIVER S T,1402,,2006,10,506,1230,Active,,,https://www.redfin.com/FL/Miami/41-SE-5th-St-33131/unit-908/home/43391363,MARMLS,A11458247,N,Y,25.7690616,-80.1918153
MLS Listing,,Condo/Co-op,950 Brickell Bay Dr #1710,Miami,FL,33131,980000,2,2.5,THE PLAZA 851 BRICKELL CO,1278,,2008,10,767,900,Active,,,https://www.redfin.com/FL/Miami/950-Brickell-Bay-Dr-33131/unit-1710/home/43406978,MARMLS,A11458328,N,Y,25.7649621,-80.1901155
MLS Listing,,Condo/Co-op,801 Brickell Key Blvd #3204,Miami,FL,33131,1699995,3,3.0,COURTS BRICKELL KEY CONDO,1500,,2002,12,1133,1193,Active,,,https://www.redfin.com/FL/Miami/801-Brickell-Key-Blvd-33131/unit-3204/home/43285822,MARMLS,A11457856,N,Y,25.7686611,-80.1866783
MLS Listing,,Condo/Co-op,1420 Brickell Bay Dr Unit 1001A,Miami,FL,33131,1195000,3,2.0,BAYSHORE PLACE CONDO,1433,,1973,13,834,1240,Active,,,https://www.redfin.com/FL/Miami/1420-Brickell-Bay-Dr-33131/unit-1001A/home/42762610,MARMLS,A11457689,N,Y,25.7583244,-80.1893883
MLS Listing,,Condo/Co-op,825 Brickell Bay Dr #1450,Miami,FL,33131,395000,2,2.0,FOUR AMBASSADORS CONDO PH,990,,1968,13,399,1688,Active,,,https://www.redfin.com/FL/Miami/825-Brickell-Bay-Dr-33131/unit-1450/home/42768254,MARMLS,A11457680,N,Y,25.7651135,-80.18899
MLS Listing,,Condo/Co-op,485 Brickell Ave #2809,Miami,FL,33131,948888,2,1.0,ICON BRICKELL CONDO NO 3,953,,2009,13,996,1009,Active,,,https://www.redfin.com/FL/Miami/485-Brickell-Ave-33131/unit-2809/home/43417971,MARMLS,A11457061,N,Y,25.7686625,-80.188727
MLS Listing,,Condo/Co-op,200 Biscayne Blvd Way Unit 4801 & 4811,Miami,FL,33131,3147000,4,5.0,EPIC WEST CONDO,3694,,2008,13,852,1400,Active,,,https://www.redfin.com/FL/Miami/200-Biscayne-Boulevard-Way-33131/unit-4811/home/43405149,MARMLS,A11449861,N,Y,25.7704305,-80.1891629
MLS Listing,,Condo/Co-op,200 Biscayne Boulevard Way #4801,Miami,FL,33131,2222000,3,3.5,EPIC WEST CONDO,2457,,2008,13,904,983,Active,,,https://www.redfin.com/FL/Miami/200-Biscayne-Boulevard-Way-33131/unit-4801/home/43412284,MARMLS,A11449694,N,Y,25.7704305,-80.1891629
MLS Listing,,Vacant Land,999 Brickell Ave,Miami,FL,33131,11860,,,MARY BRICKELLS ADDN,,3310,,13,,,Active,,,https://www.redfin.com/FL/Miami/999-Brickell-Ave-33131/home/173158624,MARMLS,A11457519,N,Y,25.7638942,-80.1906014
MLS Listing,,Condo/Co-op,200 Biscayne Boulevard Way #5009,Miami,FL,33131,895000,2,2.5,EPIC WEST CONDO,1237,,2008,13,724,1383,Active,,,https://www.redfin.com/FL/Miami/200-Biscayne-Boulevard-Way-33131/unit-5009/home/43405663,MARMLS,A11457449,N,Y,25.7704305,-80.1891629
MLS Listing,,Condo/Co-op,1395 Brickell Ave #3212,Miami,FL,33131,675000,1,1.0,MAYFIELD CONDO,829,,2003,13,814,675,Active,,,https://www.redfin.com/FL/Miami/1395-Brickell-Ave-33131/unit-3212/home/43317619,MARMLS,A11454717,N,Y,25.7604836,-80.1909065
MLS Listing,,Condo/Co-op,951 Brickell Ave #2705,Miami,FL,33131,687000,2,2.0,THE PLAZA 901 BRICKELL CO,1120,,2008,14,613,1080,Active,,,https://www.redfin.com/FL/Miami/951-Brickell-Ave-33131/unit-2705/home/43405595,MARMLS,A11455214,N,Y,25.7644352,-80.1907826
MLS Listing,,Condo/Co-op,200 Biscayne Boulevard Way #3410,Miami,FL,33131,629000,1,1.5,EPIC WEST CONDO,799,,2008,14,787,1095,Active,,,https://www.redfin.com/FL/Miami/200-Biscayne-Boulevard-Way-33131/unit-3410/home/43420683,MARMLS,A11449245,N,Y,25.7704305,-80.1891629
MLS Listing,,Condo/Co-op,185 SE 14th Ter #801,Miami,FL,33131,360000,1,1.0,FORTUNE HOUSE CONDO,640,,1998,14,563,821,Active,,,https://www.redfin.com/FL/Miami/185-SE-14th-Ter-33131/unit-801/home/42765827,MARMLS,A11456010,N,Y,25.7593856,-80.1909065
MLS Listing,,Condo/Co-op,55 SE 6th St #2201,Miami,FL,33131,695000,2,2.0,500 BRICKELL WEST CONDO,1123,,2008,15,619,2810,Active,October-7-2023 11:00 AM,October-7-2023 01:00 PM,https://www.redfin.com/FL/Miami/55-SE-6th-St-33131/unit-2201/home/43415480,MARMLS,A11454608,N,Y,25.7684475,-80.1913487
MLS Listing,,Condo/Co-op,1000 Brickell Plz #1902,Miami,FL,33131,2090000,3,3.5,BRICKELL FLATIRON CONDO,1909,,2019,15,1095,2320,Active,,,https://www.redfin.com/FL/Miami/1000-Brickell-Plz-33131/unit-1902/home/79135362,MARMLS,A11456409,N,Y,25.7642644,-80.192725
MLS Listing,,Condo/Co-op,1200 Brickell Bay Dr #3701,Miami,FL,33131,1099000,3,2.0,THE CLUB AT BRICKELL BAY,1105,,2005,15,995,785,Active,,,https://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-3701/home/43469272,MARMLS,A11456084,N,Y,25.7617694,-80.1899214
MLS Listing,,Condo/Co-op,68 SE 6th St #1401,Miami,FL,33131,1220000,2,2.5,REACH CONDO,1265,,2016,15,964,1519,Active,,,https://www.redfin.com/FL/Miami/68-SE-6th-St-33131/unit-1401/home/110141666,MARMLS,A11456107,N,Y,25.767898,-80.1923013
MLS Listing,,Condo/Co-op,,Miami,FL,33131,785000,2,2.0,,1146,,2008,16,685,1265,Active,,,https://www.redfin.com/FL/Miami/Undisclosed-address-33131/home/43406685,MARMLS,A11451174,N,Y,25.7683402,-80.19061
MLS Listing,,Condo/Co-op,1200 Brickell Bay Dr #3906,Miami,FL,33131,610000,1,1.0,THE CLUB AT BRICKELL BAY,825,,2005,16,739,630,Active,,,https://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-3906/home/43320770,MARMLS,A11442093,N,Y,25.7617694,-80.1899214
MLS Listing,,Condo/Co-op,99 SE 5 St Ph 7102,Miami,FL,33131,9200000,3,4.5,BACCARAT,3665,,2024,16,2510,9200,Active,,,https://www.redfin.com/FL/Miami/99-SE-5th-St-33131/unit-7102/home/187588588,MARMLS,A11455782,N,Y,25.7696262,-80.19099
MLS Listing,,Condo/Co-op,99 SE 5 St #3701,Miami,FL,33131,5530900,4,4.5,BACCARAT,3070,,2024,16,1802,3070,Active,,,https://www.redfin.com/FL/Miami/99-SE-5th-St-33131/unit-3701/home/187588528,MARMLS,A11455709,N,Y,25.7696262,-80.19099
MLS Listing,,Condo/Co-op,1200 Brickell Bay Dr #3814,Miami,FL,33131,549900,1,1.0,THE CLUB AT BRICKELL BAY,818,,2005,16,672,629,Active,,,https://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-3814/home/43310881,MARMLS,A11455673,N,Y,25.7617694,-80.1899214
MLS Listing,,Condo/Co-op,1451 Brickell Ave #4304,Miami,FL,33131,1399000,2,2.5,ECHO BRICKELL CONDO,1127,,2017,16,1241,2450,Active,,,https://www.redfin.com/FL/Miami/1451-Brickell-Ave-33131/unit-4304/home/56742964,MARMLS,A11448402,N,Y,25.7581414,-80.1924308
MLS Listing,,Condo/Co-op,495 Brickell Ave #2704,Miami,FL,33131,1389000,2,2.0,ICON BRICKELL NO TWO,1633,,2009,16,851,1200,Active,,,https://www.redfin.com/FL/Miami/495-Brickell-Ave-33131/unit-2704/home/43400300,MARMLS,A11455635,N,Y,25.7683524,-80.1886719
MLS Listing,,Condo/Co-op,901 Brickell Key Blvd #1102,Miami,FL,33131,660000,1,1.5,CARBONELL CONDO,1076,,2005,16,613,830,Active,,,https://www.redfin.com/FL/Miami/901-Brickell-Key-Blvd-33131/unit-1102/home/43475113,MARMLS,A11454037,N,Y,25.7690507,-80.187027
MLS Listing,,Condo/Co-op,200 Biscayne Boulevard Way #4012,Miami,FL,33131,630000,1,1.5,EPIC WEST CONDO,822,,2008,16,766,3495,Active,,,https://www.redfin.com/FL/Miami/200-Biscayne-Boulevard-Way-33131/unit-4012/home/42680173,MARMLS,A11455305,N,Y,25.7704305,-80.1891629
MLS Listing,,Condo/Co-op,1080 Brickell Ave #2007,Miami,FL,33131,617000,1,1.0,THE BONDO (1080 BRICKELL),748,,2016,16,825,970,Active,,,https://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-2007/home/56743271,MARMLS,A11455262,N,Y,25.7627976,-80.19265
MLS Listing,,Condo/Co-op,1200 Brickell Bay Dr Ph 4315,Miami,FL,33131,1250000,2,2.0,THE CLUB AT BRICKELL BAY,1030,,2005,16,1214,1700,Active,,,https://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-4315/home/43311359,MARMLS,A11445104,N,Y,25.7617694,-80.1899214
MLS Listing,,Condo/Co-op,465 Brickell Ave #2304,Miami,FL,33131,560000,1,1.0,ICONBRICKELL CONDO NO 1,597,,2008,17,938,550,Active,,,https://www.redfin.com/FL/Miami/465-Brickell-Ave-33131/unit-2304/home/42675735,MARMLS,A11454932,N,Y,25.7688518,-80.1885381
MLS Listing,,Condo/Co-op,1200 Brickell Bay Dr #3310,Miami,FL,33131,456000,0,1.0,THE CLUB AT BRICKELL BAY,425,,2005,17,1073,302,Active,,,https://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-3310/home/43313354,MARMLS,A11454901,N,Y,25.7617694,-80.1899214
MLS Listing,,Condo/Co-op,1425 Brickell Ave Unit 65C,Miami,FL,33131,2950000,2,2.5,MILLENNIUM TOWER RESIDENC,2139,,2003,17,1379,2717,Active,,,https://www.redfin.com/FL/Miami/1425-Brickell-Ave-33131/unit-65C/home/43303169,MARMLS,A11452075,N,Y,25.7591323,-80.1918295
MLS Listing,,Condo/Co-op,31 SE 5th St #4021,Miami,FL,33131,875000,3,2.5,BRICKELL ON THE RIVER N,1513,,2006,17,578,1297,Active,,,https://www.redfin.com/FL/Miami/31-SE-5th-St-33131/unit-4021/home/43328167,MARMLS,A11454365,N,Y,25.7695786,-80.1918809
MLS Listing,,Condo/Co-op,770 Claughton Island Dr #1604,Miami,FL,33131,499000,2,2.0,ISOLA CONDO,968,,1990,17,515,1778,Active,,,https://www.redfin.com/FL/Miami/770-Claughton-Island-Dr-33131/unit-1604/home/43305570,MARMLS,A11441367,N,Y,25.7660969,-80.1837993
MLS Listing,,Condo/Co-op,1155 Brickell Bay Dr #1110,Miami,FL,33131,975000,2,2.0,THE MARK ON BRICKELL COND,1200,,2001,17,813,1625,Active,,,https://www.redfin.com/FL/Miami/1155-Brickell-Bay-Dr-33131/unit-1110/home/43275540,MARMLS,A11454304,N,Y,25.7621838,-80.1889886
MLS Listing,,Condo/Co-op,325 S Biscayne Blvd #2319,Miami,FL,33131,675000,2,2.0,ONE MIAMI WEST CONDO,1227,,2005,18,550,1129,Active,,,https://www.redfin.com/FL/Miami/325-S-Biscayne-Blvd-33131/unit-2319/home/43327531,MARMLS,A11454292,N,Y,25.7717055,-80.1863732
MLS Listing,,Condo/Co-op,151 SE 1st St #2502,Miami,FL,33131,445000,2,1.0,CENTRO CONDO,736,,2016,19,605,645,Active,,,https://www.redfin.com/FL/Miami/151-SE-1st-St-33131/unit-2502/home/56741858,MARMLS,A11418328,N,Y,25.7735999,-80.1906033
MLS Listing,,Condo/Co-op,520 Brickell Key Dr Unit A702,Miami,FL,33131,675000,2,2.0,BRICKELL KEY ONE CONDO,1229,,1982,19,549,1292,Active,,,https://www.redfin.com/FL/Miami/520-Brickell-Key-Dr-33131/unit-A702/home/42770009,MARMLS,A11454128,N,Y,25.7671903,-80.1849333
